,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Class
140,92565,111690,134385,91290,80070,109650,79305,84915,98685,139995,144330,244800,96390,84660,132345,103275,95625,174420,264180,174675,187170,228480,304470,169575,163455,235620,185385,161160,0
141,321810,285090,303450,294270,278460,305490,291975,226950,198900,199665,293250,270810,220320,239955,205275,174930,286620,319005,254235,268260,297075,245055,300645,264945,208590,232050,238935,207060,0
142,67575,126735,100470,71145,55335,55845,64005,45900,34680,63240,79560,24480,20145,23460,47685,28050,33405,63750,48195,44115,58140,76755,95625,90015,57630,84660,79050,79560,0
143,96135,91545,86445,75990,74205,46410,47175,71400,46920,36975,109905,71145,35445,84405,83130,36465,39015,69105,44880,27285,41055,71655,80325,57375,58650,57630,56865,55845,0
144,130815,108120,93840,87975,107355,102255,116025,94860,65790,77265,167535,47175,39525,91035,75480,78795,67830,46410,76245,47430,47175,94860,159375,49725,48195,91800,86955,94350,0
145,46920,44370,25755,24735,15300,23715,36210,39270,19380,15810,37485,43605,16575,20655,33660,27795,27540,31875,27285,19890,22440,26520,35955,83895,139740,106845,43095,50490,0
146,31620,14790,12750,28305,13005,6630,23460,36975,26010,18105,55590,18870,10455,22440,20400,37740,13260,17595,39015,44625,64770,71400,81855,85170,67065,89760,98685,93075,0
147,142800,228480,186915,161670,141270,141525,168300,144075,180030,166260,179265,157080,167280,210375,227970,201195,100470,146880,181815,181815,204255,206805,211905,192270,201195,241740,205530,188445,0
148,110670,121890,107865,100725,101745,97665,103785,100980,70890,71400,108885,75225,55590,122145,96900,56865,58395,98175,70890,74715,70890,41565,49215,57885,84660,93075,16575,18870,0
149,90015,86955,146370,98940,40545,43860,53805,45135,53550,88485,151215,128265,78030,57885,106590,88995,74460,105315,72165,68850,68595,88485,118575,189465,119595,116025,170085,157080,0
150,212925,194565,212670,189465,247350,206550,213435,193035,216240,144330,205785,298860,213690,220065,208845,247095,180285,180540,198135,188445,173145,242250,200430,274380,207825,230265,220320,183855,0
151,90525,93585,80580,80070,105060,81855,112455,107610,122655,146115,159630,137190,108120,109395,107100,100725,120105,132090,118065,114495,109140,137190,129030,107865,116025,155550,158610,185130,0
152,54315,59925,32640,23715,15810,19125,41820,71910,123675,190485,223890,229755,237405,311355,373575,361590,352920,378930,350115,333795,312630,244545,176715,84405,116025,134895,62985,60945,0
153,85935,85170,45135,46410,48960,67575,56865,72165,80325,88995,83385,66045,75480,62220,62475,67575,77265,91035,146370,126480,90270,108375,118320,121125,119340,169320,149940,141780,0
154,72420,90780,109905,62985,50490,70890,125970,101745,43605,31110,35700,47430,21930,26520,118830,80070,48960,94095,88995,69870,85425,123165,117045,152490,118830,36720,34935,26775,0
155,28305,36210,35700,28560,26520,35445,69870,43095,24735,34425,45900,61710,49725,52020,18360,18360,8160,15555,25755,38505,19380,14790,16830,36210,21675,15045,10455,10200,0
