,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Class
105,115115,107259,158813,143005,124884,150058,113835,105984,161121,147146,138299,160014,110124,111154,181330,117915,107429,156966,115111,111079,155822,105616,112910,186069,102329,104450,175835,118349,0
106,33537,42957,45409,30281,28094,44329,40574,24133,23349,33499,44547,43319,30860,40290,63784,19039,13443,22092,32295,30773,47025,45106,53091,40945,15868,12952,36692,35340,0
107,3447,5039,7584,3057,3257,4070,4857,4975,8976,5823,7307,7829,4082,4054,14333,8168,9025,5701,4288,3434,3928,8414,9783,6912,3330,1615,3282,2203,0
108,73094,43980,38472,31411,29832,32525,18786,18738,29576,30372,31792,33338,24255,25041,38035,31085,28248,31454,29637,29242,38451,37760,36478,45810,32448,30745,33820,38684,0
109,16756,16247,17112,15545,19600,18489,19737,26551,34167,36875,39477,34452,25859,23733,23541,23294,22536,25178,18575,20795,22487,22734,30150,34223,25651,30691,37047,43120,0
110,7662,9002,24929,20060,18513,21613,19542,23652,68172,33115,36212,29880,23811,22459,68557,68642,75637,81977,81626,117652,111466,50268,46494,36300,17816,23213,40154,54670,0
111,33924,30468,45277,21116,18066,27537,26016,25340,37201,23045,29629,48683,29237,22292,22440,22142,33683,37327,16834,13588,19249,16307,18496,19495,13339,15890,32371,24764,0
112,56983,57606,63409,55047,57193,66424,52915,50506,56370,42362,51463,61116,39835,42534,60992,49798,52886,64920,53993,49866,64718,61137,63658,81265,58887,61993,76474,65585,0
113,1277,9540,13619,10119,7832,9933,7946,7051,8922,7603,12399,20689,9694,6396,3303,3487,4006,3985,4180,3153,3075,2665,8617,35400,17065,8359,7450,10146,0
114,78884,46751,48954,45863,40240,43402,45553,43850,45972,49696,51755,50876,44365,44060,55687,53967,53337,61038,55410,53180,59933,60932,63635,66720,54240,49695,53626,49935,0
115,12425,12507,20091,17226,17287,19380,16082,16632,26003,21754,25126,27598,16192,16850,33864,21821,24463,36960,26695,21752,25203,18704,23578,32682,23482,24662,33417,23371,0
116,7454,6047,7106,6357,6741,8948,8738,11731,12959,9188,13152,10136,4538,7636,26239,27764,25576,32800,15145,13098,14444,8069,9661,16652,10996,13629,17157,15260,0
117,52305,54728,67626,82342,72856,57823,59805,68326,97524,73108,78698,83354,76170,91132,86648,74821,78829,77388,89986,100866,90882,94427,89681,123372,163186,83789,77989,86443,0
118,100942,96845,106870,90340,95647,115096,95242,93712,113241,88249,98218,127680,94801,96248,111257,92108,95406,107064,86950,94081,109428,89549,97599,118603,85377,88693,99761,72369,0
119,29325,45411,30669,30458,27996,36918,13485,14718,46033,34409,44564,35841,26427,23013,31650,27897,28039,36826,25199,30932,31404,33112,37484,47823,11114,10349,36834,28240,0
120,8856,6188,46116,22718,11964,14494,12850,12463,56594,12978,16588,52177,9434,9000,42142,41354,38223,11791,3412,5061,32542,37414,27280,30355,35610,17080,16592,31859,0
