,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Class
69,2660925,2641545,1613640,1440240,1549635,1696770,1815345,1924995,1968345,1332120,2082840,3328005,1817385,1138320,1345380,1077375,958035,1042440,1090380,1701360,724710,412335,1452735,3262215,1826565,1267350,563040,388620,0
70,52785,370260,621435,1565955,1538670,1722780,1877055,1776330,1951515,2162145,2671380,2400060,1928310,2242980,2808825,2420715,2184585,2398020,2598450,2596920,2647410,2557140,3134460,2942445,2381700,2320500,2478090,2498490,0
71,4475760,3868350,3256860,3548325,3879315,1712835,1197735,1291575,1998435,2621910,2898330,1962990,1244910,1704165,3306585,2113185,2200140,2909550,4678485,4625700,4309755,3699795,3853815,5912940,4316130,3578160,3137775,2457690,0
72,3517215,2905725,2666025,2827185,3174750,3399660,3383085,2688720,2360790,2204730,2941680,2858550,2126445,2568105,2953155,2562750,2229210,2111400,2223090,2148375,2009400,1939275,2485995,3196170,2454120,2475285,2604315,2638995,0
73,2955960,2527815,2544900,2470950,2567850,2698665,2308515,2438565,2924850,2209320,2921280,3028380,2150670,2197335,2299845,2028525,2125425,2623950,2252670,2216970,2217225,1749810,2157810,2995740,1919385,2029800,2401335,1780920,0
74,1596555,1468800,1884450,2105790,2498745,2827185,2453355,2507670,2836365,2033115,2785110,2878185,1626135,1573860,1740630,1336965,1690140,2712945,1881900,1864050,2228955,1928310,2647920,4905690,2395215,2234055,3102330,2236350,0
75,2226405,1754910,1195440,938145,1017195,875925,1062840,1817640,1674840,1696515,1927035,1233945,790245,775710,738480,813195,919530,815235,891735,1717935,919020,686205,975120,3526395,1682490,826455,747915,743835,0
76,1454775,950640,1004700,1001895,1058250,1089615,548250,806820,982515,400605,1054680,930495,568905,515865,615570,1106445,939420,762450,434775,567885,787185,637245,1085790,1466760,941970,735420,937125,971805,0
77,3746715,2197845,1719210,1495830,1414995,1518780,1467015,1657245,2145315,1470840,2123640,1554990,1197990,1836000,1357110,1128885,1379040,2415615,1583805,1514190,1655970,1438455,2032350,2208555,1572330,1564425,2008125,1411425,0
78,2575755,1024845,444465,494955,510765,1363485,1091910,1358895,2404650,1050855,1345890,878220,256530,317730,475065,429675,953190,2442135,823905,574260,310845,310080,550800,955740,468435,711705,1863030,867000,0
79,3484065,2830500,2761905,2771850,2901135,3137010,3048015,2892975,2986560,2963610,3432555,3123240,2645880,2612475,2716260,2679030,2640270,2724930,2751450,2785110,2797605,2649195,2995740,3251760,2675460,2674950,2853705,2750175,0
80,3208155,1863795,655095,354450,401370,807075,1251030,1424430,2518380,1397910,1630215,1013370,279735,160140,225930,399330,2030310,2913375,1559325,1038870,864960,242505,309825,1215075,205275,435285,2820810,998835,0
81,3033990,3097995,3903030,2705805,2935560,3320610,3103095,3648285,3132930,2265930,2771085,4621875,2638740,2485485,3688065,2371500,2315655,2623440,1901280,2059635,3208665,2669340,3062040,3144660,2061930,2315910,3302250,2398530,0
82,1155660,1589925,1882665,1882155,2155515,2278935,1680450,2103495,3653640,3088815,3613605,3197190,1852320,1694475,1847985,1513170,1949475,3599325,3060000,2484465,2306985,1823505,2586210,2885325,1550910,1875780,3453720,3102330,0
83,3126045,3375180,2862630,2423520,2105790,1878585,1634040,1790865,1757460,1634805,2656335,2582130,1605225,1443045,1221450,1147755,1356345,1201815,1320900,2120580,2217480,1501440,2147100,2681070,1214310,900660,1293360,1431825,0
84,3283380,3125535,1470840,720885,596700,557685,568905,701760,1354305,914940,1694985,547740,66810,82620,655095,125205,157080,207570,391170,269280,337365,74205,174420,91290,13770,5355,6375,0,0
85,2343450,2235585,2729775,2957745,3304545,3802815,3555210,3815055,4015740,3526650,4309755,4741980,3780630,4007580,4614225,3880590,4028235,4307970,3844380,3891045,4156500,3874725,4241415,4754985,3798990,4101930,4405380,3624060,0
86,2915670,2986305,2547195,2254455,2199885,2211870,2364615,2475540,2375325,2422245,3060510,2351610,2311575,3309645,2833050,2610690,2466615,2303415,2299845,2108595,2176425,2249610,2494920,2335290,2063970,2185605,2497215,2280720,0
87,4769265,4338060,4282980,4245240,4179960,4222290,4199340,4452045,5396565,4723365,4951845,4708065,4183275,4193730,4238355,4042260,4238355,5447310,4522680,4223565,4272015,3950460,4149615,4296240,3925980,4244220,5174205,4653240,0
88,4547925,4824090,5604645,5867040,6093990,6342105,6076905,6036615,6342360,6043500,6046560,5714040,5423850,5510550,5668650,5508765,5710215,6115410,5472555,5364945,5256060,4746570,4950825,5020440,4520640,4540275,4844745,4823070,0
89,5565885,5649780,5913960,4734840,4674660,5990205,3689595,3247935,4203420,4389825,4966635,2850900,1316310,1577940,2569635,2322030,2282250,2863905,3150780,2551530,3010020,3304545,3597795,4519620,2833560,2578560,2480385,2807040,0
90,2817240,2521185,2342940,2258790,2313870,2558415,2383230,2283780,2630835,2740740,3260685,3337185,2485230,2497215,2727990,2464830,2897055,4992135,3822450,3290520,3017415,2379150,2843760,3032970,1994355,1995120,2330955,2561220,0
91,3017415,2605845,2463810,2405160,2688465,2902410,2773635,2754255,3166335,2997270,3512115,3811995,2690505,2560965,2847585,2578560,2908530,4247535,3509310,3043170,2873085,2646135,3339990,3825510,2773635,2935815,3256860,3374160,0
92,5750760,5676555,5404215,5193585,5638815,5673495,5640600,5821905,6000915,5869080,5994285,5969805,5173950,4667010,5142330,4657575,4432665,5082660,5111985,5135700,5141565,4970205,5434815,5694660,5187465,5006925,5069145,4569345,0
93,4287060,4225095,4280175,4046595,4338315,4447965,4044300,4037415,4478820,4305420,4686900,4627995,3879570,3902775,4105245,3737790,3736005,4452555,4494375,4215150,4240905,4212600,4782525,4841940,3700305,3657975,4275330,3971370,0
94,2396235,2169030,2700450,2519910,2751705,2619360,2466360,3469785,3733965,2401590,2898840,2678265,2048670,2655825,3288225,2436525,2740995,3725295,3191325,2525520,1851810,2187900,3254820,3463665,1805655,2094060,4028490,3123240,0
95,3095445,2262360,1276785,1171215,1407345,1652145,1387965,1448145,2106555,1286730,1906125,1911225,1257660,1437180,1058505,1123785,2096610,3311685,2401845,1396125,958290,822120,979710,1757715,739500,939675,1596555,1050600,0
96,3496815,2593095,2337330,2093295,2178210,2219520,1828095,1533825,1579980,1801065,2777460,2994975,2088705,2005065,1526175,1350735,1346400,1558050,1719210,1774545,2669595,2606355,3231615,4212600,3080655,2681835,2195040,1979820,0
97,2276130,1893375,1648830,1441770,1704420,3599580,3051840,2564280,2633895,2209320,2624205,2855235,2883540,4310775,3088560,3097230,3440205,4084845,3646500,2755530,3242070,4050930,4040220,2760375,2036940,2087430,2109360,2056320,0
98,803505,424830,449820,463845,540090,987615,1251285,2238900,2909550,1363230,1904850,1449675,488070,638775,1462425,1282395,2100945,2706825,1526175,1107975,1078140,795600,1386435,2425815,1431060,2134860,3281850,1791120,0
99,4500750,3371355,2582385,2181015,2599215,3037305,2853450,3138030,2958510,2031075,2967690,3241050,2175150,2163420,2257260,1975230,2327640,2738955,1981605,1726350,2009400,1821975,2635680,3232890,2057595,2316675,2440095,1607010,0
100,2292960,1927290,1797495,1796985,2209065,2810865,2820300,2855490,3374160,2170560,2556120,4161090,2893995,2945250,3727590,2193255,2076210,3537870,3420825,3362685,3577140,1989255,2305200,4423740,3947910,4126155,4218465,2445450,0
101,1230375,1195695,1367055,1353795,1403010,1707225,1564935,1509600,1493535,1331610,2233035,1866855,1069980,1055700,1533825,1781175,1822230,2144295,1880880,1462425,1411170,1253580,1825035,2456415,1495320,1327020,1592475,1698555,0
102,3687300,3203820,3223455,3367785,3737025,3994065,2530365,2318205,3626100,3563370,4329645,4248300,2214675,2182035,3640635,3475905,3319590,3484065,2059635,2053770,3396600,3298935,4038180,4167465,2228955,2271285,3160470,3093150,0
103,5420280,5149980,1507815,1462680,3196170,2175915,1844415,1636080,1423920,1508325,3001350,2432955,1824525,3186480,1465995,1041165,2081310,2352120,3324435,3388695,1200795,1116390,4618050,5108160,4474485,4447455,1303050,1291065,0
104,4227900,1884450,1907400,2958255,2394705,1721505,1880370,2783580,1400970,935085,1539690,1546320,824925,577320,718845,1839570,820080,468690,689265,1570035,1540200,968235,1090890,1141125,510765,456705,865980,1588650,0
105,4611420,4363050,4289100,4103970,4137375,4237845,4018035,4174605,4718010,4324545,4745550,4411755,3690870,3811485,4320975,3970095,4080255,4529565,3966270,3895890,4140435,3792360,4068525,4460970,3747735,3839025,4289610,4068525,0
106,3019200,3328260,3085755,2477580,2369715,2954940,3134460,2073405,1727370,2183310,2990385,2776440,2169285,2630070,4103715,1703145,1124805,1445850,2298060,2262360,3038835,3306075,3743910,2771340,1114095,952680,2130015,2480640,0
107,499290,886125,1299990,408000,394995,498270,508470,669375,1509600,756585,1160250,1358130,438855,448800,2390625,1394595,1411935,928710,705585,672690,788460,1606755,1863030,1331355,625005,254235,386835,310080,0
108,3931335,3589635,3245895,2650215,2470440,2704785,2316930,2184075,2705550,2592585,3068925,2865690,2065755,2407965,3107940,2609670,2401845,2605845,2441625,2314380,2937345,2817750,3058980,3280830,2486250,2384505,2746095,2955450,0
109,2365380,2110125,2058360,1782960,2059635,2484210,2313360,2374050,2051985,1977780,2258790,2439840,1332630,1171725,1326510,1511640,1571565,2443920,1669740,1438710,1049580,917745,1386435,2100690,1199775,1138065,1344615,1760520,0
110,591345,613020,1259955,1282140,1203600,1099815,993990,1422135,4089690,1993080,2048670,1492770,853230,770100,1876290,1946925,2106045,2223855,2483445,4746315,4187100,2998035,3228045,2972790,1384905,1691415,3593715,2938365,0
111,2156025,1462170,1377765,1079670,973845,1257405,1226805,1232415,2411535,1499910,1771230,2634150,1177845,814470,731085,773160,1182180,1805400,1267350,928455,798660,657645,876690,1008780,597720,922845,3074790,2459730,0
112,3922155,4012935,4220760,4138140,4237080,4389570,3902520,3844125,3795165,3386400,4095810,4018800,3007980,3319335,4162875,3872175,4034610,4180470,3628905,3467490,3931080,3842085,4197300,4686390,3902265,4080000,4501770,4159815,0
113,221085,1439730,2117265,1638885,1422135,1537140,1254090,1132710,1451715,1163310,1927290,2985795,1481040,992715,515865,506940,617610,635205,596955,471240,499290,453900,1254855,4315620,2740485,1273215,1011585,1293105,0
