,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Class
108,15991,16175,14571,15826,19346,14456,11129,10874,16333,14201,14111,9605,7254,9471,13952,9538,11009,11985,15934,19894,15484,10824,10959,19966,11804,12992,13622,10762,0
109,19833,13806,9534,8630,14021,22162,17458,15794,15985,17441,20832,20149,13547,10826,11851,13863,13063,12883,11449,12752,17861,13347,14654,17877,14619,11928,10502,8927,0
110,20951,21123,19711,15581,14326,11965,11403,13230,15948,14393,19770,16187,10948,13437,15861,17001,15743,13689,12541,13215,13422,13020,17856,19006,13297,14764,14198,13416,0
111,15839,20068,21671,18877,18530,20446,18643,19258,22203,19481,22661,20841,14352,15079,20165,17225,16458,18283,18117,17648,20997,18593,21320,21399,16448,18476,21162,18367,0
112,21513,22358,25416,27055,24665,22773,23330,22790,24050,20668,26129,23480,15316,17894,20641,18502,19130,18323,17455,17745,22416,17881,21893,20287,13142,14225,17114,17551,0
113,21030,24271,28262,24532,22132,22224,22102,21853,22094,25335,35299,31532,26470,32018,32183,27765,26205,25258,22666,20396,20547,23644,30692,33732,27969,29332,27213,25128,0
114,20918,22575,25090,25552,23595,23754,26031,22416,25837,29854,32568,31362,29080,31954,35869,36448,35017,33928,34631,33761,33019,30148,35519,39694,30362,26589,26917,25143,0
115,1806,4417,4255,5495,7679,3230,2331,6420,8780,9180,12327,18886,12617,13311,12662,12073,13144,3079,3530,23936,19108,11103,12036,4754,4136,11384,12650,14998,0
116,18458,23420,26296,24545,17708,14989,15649,18810,21848,18223,22264,16873,10400,14020,12108,8052,7009,6921,5393,7012,10875,7485,11359,8611,4949,5490,8706,12415,0
117,18597,19198,19892,24273,26268,28815,29605,30012,23791,22748,30402,30893,28558,34459,29797,33639,42809,43619,46121,39759,37016,38605,55862,67185,50113,38476,33067,32142,0
118,9317,9883,8762,3599,3016,3082,2546,2621,3741,2876,5191,17773,7856,4801,5382,4268,3321,3715,10779,4280,6538,7047,10301,8812,6647,6316,3179,3251,0
119,16051,16312,15760,15456,15412,15090,13237,13386,17335,19679,21291,16122,12781,11103,12183,12887,11467,11401,9613,8459,9073,9181,13345,13782,10846,9411,8362,8191,0
120,40204,46581,41057,34546,31363,40991,56649,39444,30031,28247,39408,90920,52309,41533,49878,74735,116946,73942,65697,60137,52220,56716,66509,99912,106781,102892,97011,105091,0
121,37504,36358,40876,38546,39145,39491,37883,37767,39443,39775,46830,50678,34366,33582,37869,36909,38352,39847,36980,36743,37968,38702,46135,49316,36309,39254,44821,38350,0
122,8190,9033,8825,7386,8951,7575,7057,7251,6612,7195,11350,13391,8719,8408,9042,6972,7333,6398,6181,6692,7333,7206,10446,13916,9982,10560,10566,9169,0
123,38297,41916,39856,41066,44612,45316,48161,51963,61901,60394,62685,54070,50005,46427,45180,47679,47701,46090,55409,58093,56726,58432,64910,64301,61106,59604,53459,50683,0
124,58421,44155,44222,38520,29381,36099,40530,35933,36664,40856,49576,45759,43243,44356,46442,51289,45973,13341,17661,43896,41931,43987,51645,52061,44941,48234,49578,45449,0
125,13039,8150,6219,3022,1692,6437,2132,1302,3798,5360,10013,11966,8956,11462,10092,7795,8315,8355,7860,9555,1560,273,437,4816,5384,8090,5716,6828,0
126,44643,48045,43064,32046,25227,25376,28547,37226,28491,27868,37841,41361,32651,40773,45187,42383,47098,46990,42639,36014,36882,34991,40325,40494,33998,34799,29116,23278,1
127,41296,41585,54826,54516,46678,42938,47506,43939,34555,34056,41664,44957,38645,36596,29656,28187,26163,27495,27586,27401,28646,32052,49240,46337,32243,33881,33841,29918,1
