,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Class
62,1214310,401115,351390,417435,1499910,2299335,1716660,1030710,1048305,1054680,1649595,2007870,720630,1043205,3586065,1720995,1090635,1230120,1016940,675495,536775,418200,541875,712980,410040,403665,451350,405705,0
63,3396090,4647630,3382830,3326985,5422575,3989475,3255330,5406765,5369535,2931480,3986670,5024010,4612950,7066050,6213075,3910170,3935415,5412630,5052060,4192455,5046960,5940990,6423450,7033155,5653350,4124625,3311685,4165170,0
64,260355,161415,673710,619905,652545,892245,1272195,1476960,1930095,1783980,2466615,1799790,590835,665805,1247460,739245,727770,1709265,1537140,1307385,1080180,858330,1209720,2757825,1160760,1158975,1990275,1577685,0
65,1515465,563550,1024335,930750,1644495,2061675,1856145,1782960,1792140,1676625,2699940,2570400,1022550,1064880,2296020,1994610,2068305,2217990,1862265,1445850,1214055,1151070,1663365,2039490,1237005,986085,1080180,693345,0
66,2370225,856545,713745,1054425,2221560,2001750,1308405,1294380,1242360,867510,1594770,1651125,794070,763470,771885,527340,603075,706095,555390,432480,528615,434265,672945,948855,431970,597975,888165,405960,0
67,1846710,338385,240465,374595,2133585,1923975,1470840,1111545,798915,643875,1545300,1273725,515610,686715,942480,716550,677790,483225,386835,358785,375615,412335,1058505,973845,321555,237660,297075,301665,0
68,2946525,3138030,2851410,2436015,2193765,2033115,1839570,1852320,1808715,1668465,2816730,3226770,1934430,2059380,2064735,1906125,1766895,1782960,1866855,1875525,1770975,1557540,2705295,3442755,2073660,1910460,1782195,1746750,0
69,1041420,472515,243015,300390,1722270,1491750,903720,485520,370515,441405,1082985,1161780,351135,240210,249390,162945,145350,84405,118065,217515,170340,141780,348585,534480,237915,200430,246075,353175,0
70,2038470,1094715,1423410,2360535,2622930,1885725,1367310,986595,811920,851700,1569780,1469055,805035,1095225,1301265,849660,816000,961605,1014135,906525,693855,893265,2454630,1943100,1143165,1239045,1228845,1087830,0
71,1577430,771375,537795,1108995,2338095,1805655,1436160,1271430,1177845,1250010,2095590,2808825,1604205,1315290,1240320,1552440,1434375,1258935,1442025,1417290,1255365,1417800,2210595,3071220,2112165,1685295,1553715,1763325,0
72,2682855,2861610,2864925,3713565,6194205,5709450,3444795,2714730,1996650,1651125,2893485,2875890,1527450,1264545,1055955,1013625,985065,896580,959055,818295,803250,957015,2169030,2362320,1017450,901680,1075590,1101090,0
73,1037340,587520,662745,973080,2159595,3208665,2531895,2372775,2482425,1799025,2791740,3013080,1315035,1393575,1740120,1684020,2271030,2385270,1310190,1300500,1785765,1559835,2473755,2380935,932025,995010,1492515,1333140,0
74,4238100,1912500,1143420,1911480,3771195,3817605,3229320,3145680,2302395,1835235,3726060,3476925,1740120,1815090,1328805,1187025,1842630,1465740,1051365,1180650,1619250,2137665,3489675,3159960,1573605,1844670,1685805,1072530,0
75,1717425,820590,603330,956760,1715130,1521330,1518780,1088850,722160,564060,1244655,1694220,634185,600780,871845,624750,577830,478380,353175,384285,491130,751230,1794690,1306620,915195,859095,765765,770865,0
76,626025,105570,31620,81090,1396635,2447745,1650615,1082730,1205640,1712835,3175770,591345,226440,385815,517140,1001385,221595,106335,551055,828750,978435,299370,481950,2668830,1389750,1073805,172890,146625,0
77,3105900,3254820,2917455,2332740,2651745,3002625,2237880,1800300,1644240,1539945,2704785,4028745,2271285,1917855,1840335,1594005,1975740,2439840,1893120,1595025,1589160,1567485,2670360,3841065,2365890,1842120,1497870,1364505,0
78,2745075,2007615,1728645,1615170,3160215,3295365,2777460,2735640,2968965,2176170,3339735,3039090,1566465,1742925,2193000,1727370,1881390,2569890,2159850,2463555,2893485,2370225,3299955,3719940,2245785,2554335,3068160,2416380,0
79,3372120,3511605,3077595,2541330,2230740,1972170,1787805,1725840,1902045,1836510,2854470,3060510,1864815,1886745,2002515,1845945,1893630,2021385,1947690,1793415,1896690,2063460,3057450,2851665,1768425,1886235,2092275,1922190,0
80,3084480,1021530,897345,1165350,2423520,3511350,3458565,2841720,2176680,2063970,3527160,3455250,2439585,2580855,2322795,2207790,2285055,2399805,2661945,2623185,2383230,2602020,3789810,3519765,2677500,2600235,2551530,2776695,0
81,5056140,4168740,5714295,4869735,3923175,5003100,4861830,2972280,2100690,2367930,5008965,8401740,5864745,4580310,3726315,4091730,5066340,3879570,2635425,2065755,2893230,2861100,3568470,7877715,5209905,2846820,2066265,2616810,0
82,2487525,952170,845325,744855,1108740,2563770,2084115,1242870,799425,538815,1321410,1534335,816510,1403520,2195805,856545,560745,791775,1540455,838185,759390,599250,821865,659175,367200,316200,319515,276165,0
83,1131690,391170,429420,1136280,2350335,1845690,1416525,1251285,974610,867510,1849005,1908675,825945,1268115,2062185,1375725,981750,917235,821610,733380,751485,679320,1559325,2204475,1010055,926160,786675,782850,0
84,6034320,4035885,3405525,3307095,3499620,4347750,3984885,3690870,3327240,2863140,4077195,5491680,4387530,4432410,3055665,2452845,3073770,4447965,4001460,3856110,2919495,2714475,4072605,4286040,3528945,3750540,2888895,3055410,0
