,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Class
89,21930,13515,15555,19125,34170,19380,23970,20145,15810,19125,26520,21420,11475,11730,17340,31365,19125,11220,12750,18105,17850,19125,50235,9945,9180,14790,10710,8415,0
90,25500,14790,34425,12240,5355,4335,10965,54315,11475,510,510,17595,2040,0,0,2550,2550,40800,8160,6375,2295,4845,51765,15300,1530,2295,4845,510,0
91,48450,24735,27795,35190,26775,29070,25245,19635,26010,37230,46410,26010,18615,12240,15300,27285,21420,19380,23715,29835,38760,43605,56610,35700,24990,30855,28560,32130,0
92,48450,23970,17340,14790,20145,6885,11475,26265,5100,2550,50745,8415,6885,8415,3825,3315,5355,9945,7650,7650,2550,2550,16320,10965,10455,40035,42330,33405,0
93,142035,75480,58395,22185,91035,201450,182835,128775,109395,109650,134640,119850,75735,58905,107355,53805,71910,108885,75990,84150,129030,88995,111690,154530,61455,52785,86445,85425,0
94,49470,3315,1020,40035,73185,101235,106590,100215,128520,103275,105570,135150,85170,65025,60435,100470,92820,83640,70125,79050,99450,84915,113475,92820,66300,69105,77775,64260,0
95,32895,28050,206040,234090,251430,220575,224145,215475,199410,241995,284325,197115,224910,216495,228990,255255,248370,223635,276420,285600,291210,315690,337875,287385,321300,330735,314160,323595,0
96,66045,35445,39015,20910,69360,58140,34935,26265,47430,34680,67830,38505,28050,20145,25245,22950,28050,28560,29070,25500,18105,24990,55335,33660,24735,22695,32130,35955,0
97,75735,66810,80325,68340,42075,70635,73695,36720,55590,85425,97665,95370,62220,76500,113985,98940,45135,36210,63495,64515,51510,56865,96390,65025,51255,84150,66045,34170,0
98,51765,2550,5100,33405,43860,55845,44370,23715,21165,22185,50745,15555,2550,14025,35445,33150,2805,3570,29835,23205,28560,7140,12495,38760,36210,29580,3315,5865,0
99,37740,8670,5610,18615,30855,17340,14535,22695,28305,11475,18360,9945,2550,10710,9690,6120,3570,12750,6375,7395,7395,1530,2805,6885,1275,765,6885,510,0
100,53805,20400,15810,23715,56865,69615,49725,55335,43350,43350,49980,77010,35445,45390,58905,50235,50490,46665,26775,39780,56100,37995,83385,108630,78540,64005,50490,54825,0
